item_id	kind	donor_crate	donor_path	status	successor_location	evidence	rationale
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:385:ParticleScalarKey	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleScalarKey.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:392:ParticleColorKey	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleColorKey.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:399:ParticleEmitterDescriptor	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleEmitterDescriptor.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:418:ParticleEmitterPatch	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleEmitterPatch.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:436:ParticleProjectionOp	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:ParticleProjectionOp.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:456:ParticleProjectionDiagnosticCode	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:ParticleProjectionDiagnosticCode.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:473:ParticleProjectionDiagnostic	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleProjectionDiagnostic.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:483:ParticleProjectionReadout	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:ParticleProjectionReadout.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:494:TelemetryOverlayCorner	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:TelemetryOverlayCorner.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:503:TelemetryOverlayDescriptor	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:TelemetryOverlayDescriptor.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:513:TelemetryOverlayPatch	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:TelemetryOverlayPatch.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:523:TelemetryOverlayProjectionOp	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:TelemetryOverlayProjectionOp.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:539:TelemetryOverlayDiagnosticCode	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:TelemetryOverlayDiagnosticCode.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:550:TelemetryOverlayDiagnostic	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:TelemetryOverlayDiagnostic.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:560:TelemetryOverlayReadout	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:TelemetryOverlayReadout.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:568:AnimationResolvedMotion	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationResolvedMotion.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:577:AnimationTransitionProjection	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationTransitionProjection.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:588:AnimationTransitionFactMoment	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimationTransitionFactMoment.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:597:AnimationTransitionFactRef	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationTransitionFactRef.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:615:AnimationControllerProjectionState	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationControllerProjectionState.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:629:AnimationProjectionDescriptor	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationProjectionDescriptor.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:638:AnimationProjectionOp	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimationProjectionOp.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:654:AnimationProjectionDiagnosticCode	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimationProjectionDiagnosticCode.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:672:AnimationProjectionDiagnostic	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationProjectionDiagnostic.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:683:AnimationProjectionReadout	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationProjectionReadout.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:692:PresentationOp	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:PresentationOp.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:717:PresentationFrameDiff	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:PresentationFrameDiff.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:732:RuntimeProjectionFrame	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:RuntimeProjectionFrame.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:744:SceneDocumentAuthoringResultDto	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:SceneDocumentAuthoringResultDto.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:753:empty	api	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:empty.
test:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:runtime_frame_is_scene_plus_ordered_replay_excluded_presentation	test	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact test item: runtime_frame_is_scene_plus_ordered_replay_excluded_presentation.
test:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:audio_handle_is_domain_branded_and_stable	test	protocol-presentation	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact test item: audio_handle_is_domain_branded_and_stable.
file:engine-rs/crates/protocol/protocol-render/Cargo.toml	file	protocol-render	engine-rs/crates/protocol/protocol-render/Cargo.toml	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact file item: -.
file:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	file	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact file item: -.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:11:SpatialGridCoordinateSystem	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:SpatialGridCoordinateSystem.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:17:SpatialGridSpec	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:SpatialGridSpec.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:25:EditorGridPlane	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:EditorGridPlane.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:33:SpatialGridSnapAnchor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:SpatialGridSnapAnchor.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:40:EditorGridStyle	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:EditorGridStyle.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:54:EditorGridDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:EditorGridDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:64:EditorGridBounds	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:EditorGridBounds.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:71:EditorGridProjectionReadout	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:EditorGridProjectionReadout.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:80:EditorGridDescriptorError	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:EditorGridDescriptorError.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:91:validate	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:validate.
test:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:descriptor_validation_enforces_y_up_and_numeric_bounds	test	protocol-render	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact test item: descriptor_validation_enforces_y_up_and_numeric_bounds.
file:engine-rs/crates/protocol/protocol-render/src/lib.rs	file	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact file item: -.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:66:RenderHandle	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:RenderHandle.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:70:new	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:new.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:75:raw	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:raw.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:87:Transform	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:Transform.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:117:Geometry	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:Geometry.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:136:Material	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:Material.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:161:RenderLayer	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:RenderLayer.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:176:RenderMetadata	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:RenderMetadata.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:193:RenderNode	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:RenderNode.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:205:new	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:new.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:224:RenderDiff	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:RenderDiff.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:332:MeshAttributeKind	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshAttributeKind.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:339:MeshAttributeName	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshAttributeName.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:348:MeshAttribute	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshAttribute.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:357:MeshIndexWidth	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshIndexWidth.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:365:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:375:MeshBufferLayout	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshBufferLayout.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:384:MeshGroupDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshGroupDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:392:MeshBoundsDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshBoundsDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:404:MeshProvenance	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshProvenance.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:418:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:432:MeshPayloadSource	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshPayloadSource.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:450:MeshPayloadDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshPayloadDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:461:MeshDescriptorError	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshDescriptorError.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:520:validate	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:validate.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:592:MeshMaterialSlot	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:MeshMaterialSlot.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:602:MeshCollisionPolicy	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:MeshCollisionPolicy.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:616:StaticMeshAsset	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:StaticMeshAsset.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:626:CollisionResolution	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:CollisionResolution.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:637:StaticMeshError	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:StaticMeshError.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:653:validate	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:validate.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:687:resolve_collision	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:resolve_collision.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:705:StaticMeshInstanceDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:StaticMeshInstanceDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:720:AnimatedMeshRuntimeFormat	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimatedMeshRuntimeFormat.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:726:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:735:AnimationLoopMode	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimationLoopMode.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:746:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:757:AnimationClipDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimationClipDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:769:AnimatedMeshAsset	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimatedMeshAsset.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:786:AnimatedMeshAssetError	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimatedMeshAssetError.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:797:validate	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:validate.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:833:AnimatedMeshInstanceDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:AnimatedMeshInstanceDescriptor.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:847:AnimatedMeshPlaybackCommand	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:AnimatedMeshPlaybackCommand.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:867:SpriteSizeMode	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:SpriteSizeMode.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:876:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:886:BillboardMode	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:BillboardMode.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:897:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:909:SpriteDepthPolicy	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:SpriteDepthPolicy.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:920:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:934:SpriteShading	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: enum:SpriteShading.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:947:label	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:label.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:959:is_implemented	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: fn:is_implemented.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:970:SpriteAttachment	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:SpriteAttachment.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:981:SpriteInstanceDescriptor	api	protocol-render	engine-rs/crates/protocol/protocol-render/src/lib.rs	equivalent	render/donor-disposition.tsv	render/completeness.tsv	M11R exact-file disposition applies. Exact api item: struct:SpriteInstanceDescriptor.
